ranking,avatar_address,ticker,amount,rate
245,098608f99E994864f2FC442eD78c3F201f925cF5,RUNESTONE_FENRIR3,25,13
245,098608f99E994864f2FC442eD78c3F201f925cF5,RUNESTONE_FENRIR2,105,13
246,1Bb0Fa74E5C283d9f40E0b28d5e0B4c9daeAFdB5,RUNESTONE_FENRIR3,25,13
246,1Bb0Fa74E5C283d9f40E0b28d5e0B4c9daeAFdB5,RUNESTONE_FENRIR2,105,13
246,1Bb0Fa74E5C283d9f40E0b28d5e0B4c9daeAFdB5,RUNESTONE_FENRIR1,370,13
247,05f3Dcf58eBE004d0eEA0Be2BDf752C7e50186cF,RUNESTONE_FENRIR2,105,13
247,05f3Dcf58eBE004d0eEA0Be2BDf752C7e50186cF,RUNESTONE_FENRIR1,370,13
247,05f3Dcf58eBE004d0eEA0Be2BDf752C7e50186cF,RUNESTONE_FENRIR3,25,13
248,014E5C0D3654D98c010C960C16229758c339b04c,RUNESTONE_FENRIR2,105,13
248,014E5C0D3654D98c010C960C16229758c339b04c,RUNESTONE_FENRIR1,370,13
248,014E5C0D3654D98c010C960C16229758c339b04c,RUNESTONE_FENRIR3,25,13
249,321C4b33A2c36Da7F569f180D8EcA820A799Aa76,RUNESTONE_FENRIR1,370,13
249,321C4b33A2c36Da7F569f180D8EcA820A799Aa76,RUNESTONE_FENRIR2,105,13
249,321C4b33A2c36Da7F569f180D8EcA820A799Aa76,RUNESTONE_FENRIR3,25,13
250,b1bE55aBa5900E787e2e3a05E9c04a92a3B528E1,RUNESTONE_FENRIR2,105,13
250,b1bE55aBa5900E787e2e3a05E9c04a92a3B528E1,RUNESTONE_FENRIR1,370,13
250,b1bE55aBa5900E787e2e3a05E9c04a92a3B528E1,RUNESTONE_FENRIR3,25,13
251,DB6bD053d3c1B88E3662818876523a5450c88726,RUNESTONE_FENRIR3,25,13
251,DB6bD053d3c1B88E3662818876523a5450c88726,RUNESTONE_FENRIR1,370,13
251,DB6bD053d3c1B88E3662818876523a5450c88726,RUNESTONE_FENRIR2,105,13
252,1C9f24F3bcd6D873944D56B72915382279037b70,RUNESTONE_FENRIR3,25,13
252,1C9f24F3bcd6D873944D56B72915382279037b70,RUNESTONE_FENRIR1,370,13
252,1C9f24F3bcd6D873944D56B72915382279037b70,RUNESTONE_FENRIR2,105,13
253,452ee75089b9a6E4aEE7ae28d3227CbF03faC3DB,RUNESTONE_FENRIR3,25,13
253,452ee75089b9a6E4aEE7ae28d3227CbF03faC3DB,RUNESTONE_FENRIR1,370,13
253,452ee75089b9a6E4aEE7ae28d3227CbF03faC3DB,RUNESTONE_FENRIR2,105,13
254,cC8c21c1E3b11c6fB75243fb702B300C0fcCd10d,RUNESTONE_FENRIR1,370,13
254,cC8c21c1E3b11c6fB75243fb702B300C0fcCd10d,RUNESTONE_FENRIR2,105,13
254,cC8c21c1E3b11c6fB75243fb702B300C0fcCd10d,RUNESTONE_FENRIR3,25,13
255,416fEBB813F1EA21E42bF96Fa63f4E31896df37e,RUNESTONE_FENRIR3,25,13
255,416fEBB813F1EA21E42bF96Fa63f4E31896df37e,RUNESTONE_FENRIR2,105,13
255,416fEBB813F1EA21E42bF96Fa63f4E31896df37e,RUNESTONE_FENRIR1,370,13
256,709E5Bf0823DF4dDFf76a11a6585d1463e9dC9F8,RUNESTONE_FENRIR2,105,13
256,709E5Bf0823DF4dDFf76a11a6585d1463e9dC9F8,RUNESTONE_FENRIR1,370,13
256,709E5Bf0823DF4dDFf76a11a6585d1463e9dC9F8,RUNESTONE_FENRIR3,25,13
257,6395ca806a38A72af5BC8f4e512C30727beB918D,RUNESTONE_FENRIR3,25,13
257,6395ca806a38A72af5BC8f4e512C30727beB918D,RUNESTONE_FENRIR1,370,13
257,6395ca806a38A72af5BC8f4e512C30727beB918D,RUNESTONE_FENRIR2,105,13
258,EA70aCB26C5b4AFb2f3dA62A1e290F4A8667cbbc,RUNESTONE_FENRIR3,25,14
258,EA70aCB26C5b4AFb2f3dA62A1e290F4A8667cbbc,RUNESTONE_FENRIR1,370,14
258,EA70aCB26C5b4AFb2f3dA62A1e290F4A8667cbbc,RUNESTONE_FENRIR2,105,14
259,ED47C4cC668605d718E5eD20FD5Df5C0a7AdB876,RUNESTONE_FENRIR3,25,14
259,ED47C4cC668605d718E5eD20FD5Df5C0a7AdB876,RUNESTONE_FENRIR1,370,14
259,ED47C4cC668605d718E5eD20FD5Df5C0a7AdB876,RUNESTONE_FENRIR2,105,14
260,Ffb1ff7Ca2469fa490d0807e4D714D124bA275Fd,RUNESTONE_FENRIR3,25,14
260,Ffb1ff7Ca2469fa490d0807e4D714D124bA275Fd,RUNESTONE_FENRIR1,370,14
260,Ffb1ff7Ca2469fa490d0807e4D714D124bA275Fd,RUNESTONE_FENRIR2,105,14
261,1d2EC1de0F7600216BDC0E1A6225AD284647bE49,RUNESTONE_FENRIR3,25,14
261,1d2EC1de0F7600216BDC0E1A6225AD284647bE49,RUNESTONE_FENRIR2,105,14
261,1d2EC1de0F7600216BDC0E1A6225AD284647bE49,RUNESTONE_FENRIR1,370,14
262,B350588d1B0Ee631f37B5b0dFA082Fbd5ce22D44,RUNESTONE_FENRIR1,370,14
262,B350588d1B0Ee631f37B5b0dFA082Fbd5ce22D44,RUNESTONE_FENRIR2,105,14
262,B350588d1B0Ee631f37B5b0dFA082Fbd5ce22D44,RUNESTONE_FENRIR3,25,14
263,71fB666A8c8614a044cCE3Fc2B76dC1735a5B3be,RUNESTONE_FENRIR1,370,14
263,71fB666A8c8614a044cCE3Fc2B76dC1735a5B3be,RUNESTONE_FENRIR2,105,14
263,71fB666A8c8614a044cCE3Fc2B76dC1735a5B3be,RUNESTONE_FENRIR3,25,14
264,4B6b35298872113c9cd1798878142E32d281E1C2,RUNESTONE_FENRIR1,370,14
264,4B6b35298872113c9cd1798878142E32d281E1C2,RUNESTONE_FENRIR2,105,14
264,4B6b35298872113c9cd1798878142E32d281E1C2,RUNESTONE_FENRIR3,25,14
265,aa6265Ba002fF2f6c2bB94D0b0bD06500b35680B,RUNESTONE_FENRIR1,370,14
265,aa6265Ba002fF2f6c2bB94D0b0bD06500b35680B,RUNESTONE_FENRIR3,25,14
265,aa6265Ba002fF2f6c2bB94D0b0bD06500b35680B,RUNESTONE_FENRIR2,105,14
266,D92057ABFFADA3D81fF765243D07FEADd5Adc247,RUNESTONE_FENRIR1,370,14
266,D92057ABFFADA3D81fF765243D07FEADd5Adc247,RUNESTONE_FENRIR2,105,14
266,D92057ABFFADA3D81fF765243D07FEADd5Adc247,RUNESTONE_FENRIR3,25,14
267,589f98fc1cDAe7c2C8325a0f3797EC32B92B8918,RUNESTONE_FENRIR2,105,14
267,589f98fc1cDAe7c2C8325a0f3797EC32B92B8918,RUNESTONE_FENRIR3,25,14
267,589f98fc1cDAe7c2C8325a0f3797EC32B92B8918,RUNESTONE_FENRIR1,370,14
268,7Da3FD618d996D399F2cEb6733B55BebfEa9E1B4,RUNESTONE_FENRIR2,105,14
268,7Da3FD618d996D399F2cEb6733B55BebfEa9E1B4,RUNESTONE_FENRIR3,25,14
268,7Da3FD618d996D399F2cEb6733B55BebfEa9E1B4,RUNESTONE_FENRIR1,370,14
269,71241D6b54b04B190E720706EaA0147c078Fd902,RUNESTONE_FENRIR1,370,14
269,71241D6b54b04B190E720706EaA0147c078Fd902,RUNESTONE_FENRIR2,105,14
269,71241D6b54b04B190E720706EaA0147c078Fd902,RUNESTONE_FENRIR3,25,14
270,700f8Bb59c2B35Bd922b5799f3A3Ffc7d2e187A4,RUNESTONE_FENRIR3,25,14
270,700f8Bb59c2B35Bd922b5799f3A3Ffc7d2e187A4,RUNESTONE_FENRIR2,105,14
270,700f8Bb59c2B35Bd922b5799f3A3Ffc7d2e187A4,RUNESTONE_FENRIR1,370,14
271,fe21D33c2FEabA284078B307c21d58d11Ee3707D,RUNESTONE_FENRIR3,25,14
271,fe21D33c2FEabA284078B307c21d58d11Ee3707D,RUNESTONE_FENRIR1,370,14
271,fe21D33c2FEabA284078B307c21d58d11Ee3707D,RUNESTONE_FENRIR2,105,14
272,De3395E353495a7Bd068E646185184f26D61869d,RUNESTONE_FENRIR3,25,14
272,De3395E353495a7Bd068E646185184f26D61869d,RUNESTONE_FENRIR1,370,14
272,De3395E353495a7Bd068E646185184f26D61869d,RUNESTONE_FENRIR2,105,14
273,98756D6Dfb12B5a01A4Ff93e24E46Ac621C2226B,RUNESTONE_FENRIR1,370,14
273,98756D6Dfb12B5a01A4Ff93e24E46Ac621C2226B,RUNESTONE_FENRIR3,25,14
273,98756D6Dfb12B5a01A4Ff93e24E46Ac621C2226B,RUNESTONE_FENRIR2,105,14
274,1C5cE6F72BB72DE19443E4eED88521C1d19a5100,RUNESTONE_FENRIR3,25,14
274,1C5cE6F72BB72DE19443E4eED88521C1d19a5100,RUNESTONE_FENRIR1,370,14
274,1C5cE6F72BB72DE19443E4eED88521C1d19a5100,RUNESTONE_FENRIR2,105,14
275,ab567D94d84Fd2f2DE7AbB3d95ff0282489Ead90,RUNESTONE_FENRIR2,105,14
275,ab567D94d84Fd2f2DE7AbB3d95ff0282489Ead90,RUNESTONE_FENRIR3,25,14
275,ab567D94d84Fd2f2DE7AbB3d95ff0282489Ead90,RUNESTONE_FENRIR1,370,14
276,08eC525520b652409278f7E597106Cb587C8f6bD,RUNESTONE_FENRIR3,25,14
276,08eC525520b652409278f7E597106Cb587C8f6bD,RUNESTONE_FENRIR2,105,14
276,08eC525520b652409278f7E597106Cb587C8f6bD,RUNESTONE_FENRIR1,370,14
277,3cEc25946455cC864DA0dFeB37F519401d66c7f4,RUNESTONE_FENRIR3,25,15
277,3cEc25946455cC864DA0dFeB37F519401d66c7f4,RUNESTONE_FENRIR2,105,15
277,3cEc25946455cC864DA0dFeB37F519401d66c7f4,RUNESTONE_FENRIR1,370,15
278,a214EE7D87abacA6dB11D50D0d9D4CF7F09BA080,RUNESTONE_FENRIR1,370,15
278,a214EE7D87abacA6dB11D50D0d9D4CF7F09BA080,RUNESTONE_FENRIR3,25,15
278,a214EE7D87abacA6dB11D50D0d9D4CF7F09BA080,RUNESTONE_FENRIR2,105,15
279,3Fe583fb02A5AbC4B7696d2b8B1bcFc37D323672,RUNESTONE_FENRIR3,25,15
279,3Fe583fb02A5AbC4B7696d2b8B1bcFc37D323672,RUNESTONE_FENRIR1,370,15
279,3Fe583fb02A5AbC4B7696d2b8B1bcFc37D323672,RUNESTONE_FENRIR2,105,15
280,333F65b955120C5D533bE8A7cD3Dd8eF6482965C,RUNESTONE_FENRIR3,25,15
280,333F65b955120C5D533bE8A7cD3Dd8eF6482965C,RUNESTONE_FENRIR2,105,15
280,333F65b955120C5D533bE8A7cD3Dd8eF6482965C,RUNESTONE_FENRIR1,370,15
281,eE1588FcDC03e7Cc547Bb984864eD472674231A2,RUNESTONE_FENRIR3,25,15
281,eE1588FcDC03e7Cc547Bb984864eD472674231A2,RUNESTONE_FENRIR2,105,15
281,eE1588FcDC03e7Cc547Bb984864eD472674231A2,RUNESTONE_FENRIR1,370,15
282,4000D9ba52F9FeEF68fEDEcB0E893FA0E0EeA8B2,RUNESTONE_FENRIR2,105,15
282,4000D9ba52F9FeEF68fEDEcB0E893FA0E0EeA8B2,RUNESTONE_FENRIR1,370,15
282,4000D9ba52F9FeEF68fEDEcB0E893FA0E0EeA8B2,RUNESTONE_FENRIR3,25,15
283,605C995400D61D9001d566d8F9351A0eA9612Bda,RUNESTONE_FENRIR1,370,15
283,605C995400D61D9001d566d8F9351A0eA9612Bda,RUNESTONE_FENRIR2,105,15
283,605C995400D61D9001d566d8F9351A0eA9612Bda,RUNESTONE_FENRIR3,25,15
284,2d7c0df8fdAF0045910cc9169108da4EcB0fb3ec,RUNESTONE_FENRIR3,25,15
284,2d7c0df8fdAF0045910cc9169108da4EcB0fb3ec,RUNESTONE_FENRIR1,370,15
284,2d7c0df8fdAF0045910cc9169108da4EcB0fb3ec,RUNESTONE_FENRIR2,105,15
285,3ed2C0ec7e98049D6E976B09064444Ea4d023dBb,RUNESTONE_FENRIR1,370,15
285,3ed2C0ec7e98049D6E976B09064444Ea4d023dBb,RUNESTONE_FENRIR2,105,15
285,3ed2C0ec7e98049D6E976B09064444Ea4d023dBb,RUNESTONE_FENRIR3,25,15
286,170D3956e3702e7a38Cd099Fc0e30AaDE4CdEc0f,RUNESTONE_FENRIR3,25,15
286,170D3956e3702e7a38Cd099Fc0e30AaDE4CdEc0f,RUNESTONE_FENRIR2,105,15
286,170D3956e3702e7a38Cd099Fc0e30AaDE4CdEc0f,RUNESTONE_FENRIR1,370,15
287,0181b81003499844e22B6565F01D73e42C8A29fa,RUNESTONE_FENRIR2,105,15
287,0181b81003499844e22B6565F01D73e42C8A29fa,RUNESTONE_FENRIR1,370,15
287,0181b81003499844e22B6565F01D73e42C8A29fa,RUNESTONE_FENRIR3,25,15
288,b92B096118c2FcDdDF6bf1f9d9f04E1de83c11B1,RUNESTONE_FENRIR1,370,15
288,b92B096118c2FcDdDF6bf1f9d9f04E1de83c11B1,RUNESTONE_FENRIR2,105,15
288,b92B096118c2FcDdDF6bf1f9d9f04E1de83c11B1,RUNESTONE_FENRIR3,25,15
289,E89A89689957a5B2458bBCB0d8ceBC856D29cc83,RUNESTONE_FENRIR1,370,15
289,E89A89689957a5B2458bBCB0d8ceBC856D29cc83,RUNESTONE_FENRIR2,105,15
289,E89A89689957a5B2458bBCB0d8ceBC856D29cc83,RUNESTONE_FENRIR3,25,15
290,374129c606A245D3742b01dedee0c2683dd40d65,RUNESTONE_FENRIR1,370,15
290,374129c606A245D3742b01dedee0c2683dd40d65,RUNESTONE_FENRIR2,105,15
290,374129c606A245D3742b01dedee0c2683dd40d65,RUNESTONE_FENRIR3,25,15
291,0804db6f5bf9C7F06Aaa97cc3B71211736D05ab2,RUNESTONE_FENRIR2,105,15
291,0804db6f5bf9C7F06Aaa97cc3B71211736D05ab2,RUNESTONE_FENRIR3,25,15
291,0804db6f5bf9C7F06Aaa97cc3B71211736D05ab2,RUNESTONE_FENRIR1,370,15
292,87fDD1a2115b8655164Cd3355c37845D0C173461,RUNESTONE_FENRIR1,370,15
292,87fDD1a2115b8655164Cd3355c37845D0C173461,RUNESTONE_FENRIR2,105,15
292,87fDD1a2115b8655164Cd3355c37845D0C173461,RUNESTONE_FENRIR3,25,15
293,468f4aEF0b64C32838dD5F0fdFcE6D0304013825,RUNESTONE_FENRIR1,370,15
293,468f4aEF0b64C32838dD5F0fdFcE6D0304013825,RUNESTONE_FENRIR3,25,15
293,468f4aEF0b64C32838dD5F0fdFcE6D0304013825,RUNESTONE_FENRIR2,105,15
294,1387513990B14CE160C7018244cfe07d0345Db29,RUNESTONE_FENRIR2,105,15
294,1387513990B14CE160C7018244cfe07d0345Db29,RUNESTONE_FENRIR3,25,15
294,1387513990B14CE160C7018244cfe07d0345Db29,RUNESTONE_FENRIR1,370,15
295,7323b0eCee785dc6B480d32E3382747b2901C35B,RUNESTONE_FENRIR1,370,16
295,7323b0eCee785dc6B480d32E3382747b2901C35B,RUNESTONE_FENRIR2,105,16
295,7323b0eCee785dc6B480d32E3382747b2901C35B,RUNESTONE_FENRIR3,25,16
296,405Ea5D82E6530c3413D98eD56a1f7F1A04f6e51,RUNESTONE_FENRIR3,25,16
296,405Ea5D82E6530c3413D98eD56a1f7F1A04f6e51,RUNESTONE_FENRIR1,370,16
296,405Ea5D82E6530c3413D98eD56a1f7F1A04f6e51,RUNESTONE_FENRIR2,105,16
297,Fe63e6D040A4be01bb8525A65859A71641e0c4d0,RUNESTONE_FENRIR1,370,16
297,Fe63e6D040A4be01bb8525A65859A71641e0c4d0,RUNESTONE_FENRIR3,25,16
297,Fe63e6D040A4be01bb8525A65859A71641e0c4d0,RUNESTONE_FENRIR2,105,16
298,995B5D1E1259fA75b7D8DC2cb741819e742C1488,RUNESTONE_FENRIR2,105,16
298,995B5D1E1259fA75b7D8DC2cb741819e742C1488,RUNESTONE_FENRIR1,370,16
298,995B5D1E1259fA75b7D8DC2cb741819e742C1488,RUNESTONE_FENRIR3,25,16
299,143C3d5e1fC3A5f001BD8Fde1415a323F16a1Eef,RUNESTONE_FENRIR1,370,16
299,143C3d5e1fC3A5f001BD8Fde1415a323F16a1Eef,RUNESTONE_FENRIR3,25,16
299,143C3d5e1fC3A5f001BD8Fde1415a323F16a1Eef,RUNESTONE_FENRIR2,105,16
300,0Fa6A58db3634CA7fba30E9a067a801ce22Aa2a8,RUNESTONE_FENRIR1,370,16
300,0Fa6A58db3634CA7fba30E9a067a801ce22Aa2a8,RUNESTONE_FENRIR2,105,16
300,0Fa6A58db3634CA7fba30E9a067a801ce22Aa2a8,RUNESTONE_FENRIR3,25,16
301,52C84ce39dB9BF76Dc7039ACD5dD9786394866fe,RUNESTONE_FENRIR2,105,16
301,52C84ce39dB9BF76Dc7039ACD5dD9786394866fe,RUNESTONE_FENRIR1,370,16
301,52C84ce39dB9BF76Dc7039ACD5dD9786394866fe,RUNESTONE_FENRIR3,25,16
302,fceeD71D2C2643384dCE88d264aE913a42526b6A,RUNESTONE_FENRIR3,25,16
302,fceeD71D2C2643384dCE88d264aE913a42526b6A,RUNESTONE_FENRIR2,105,16
302,fceeD71D2C2643384dCE88d264aE913a42526b6A,RUNESTONE_FENRIR1,370,16
303,9dD9D5bB536287c41B5De0b4aA18e1368909228e,RUNESTONE_FENRIR3,25,16
303,9dD9D5bB536287c41B5De0b4aA18e1368909228e,RUNESTONE_FENRIR1,370,16
303,9dD9D5bB536287c41B5De0b4aA18e1368909228e,RUNESTONE_FENRIR2,105,16
304,7309963719df76D09dC975f426119E9E1c4922ac,RUNESTONE_FENRIR3,25,16
304,7309963719df76D09dC975f426119E9E1c4922ac,RUNESTONE_FENRIR1,370,16
304,7309963719df76D09dC975f426119E9E1c4922ac,RUNESTONE_FENRIR2,105,16
305,96d7c21e1412f8204365594F77Fc9CF806642Ba6,RUNESTONE_FENRIR1,370,16
305,96d7c21e1412f8204365594F77Fc9CF806642Ba6,RUNESTONE_FENRIR2,105,16
305,96d7c21e1412f8204365594F77Fc9CF806642Ba6,RUNESTONE_FENRIR3,25,16
306,73B1D95f011A10AACB65038bBa26396Dbb05B7b1,RUNESTONE_FENRIR2,105,16
306,73B1D95f011A10AACB65038bBa26396Dbb05B7b1,RUNESTONE_FENRIR1,370,16
306,73B1D95f011A10AACB65038bBa26396Dbb05B7b1,RUNESTONE_FENRIR3,25,16
307,3A5C7F141D73B4BC1182c7b1785aCf12e15ADE5d,RUNESTONE_FENRIR2,105,16
307,3A5C7F141D73B4BC1182c7b1785aCf12e15ADE5d,RUNESTONE_FENRIR3,25,16
307,3A5C7F141D73B4BC1182c7b1785aCf12e15ADE5d,RUNESTONE_FENRIR1,370,16
308,fD740015Ff8aec514706BDa5F2Cc74ee4573B9c0,RUNESTONE_FENRIR3,25,16
308,fD740015Ff8aec514706BDa5F2Cc74ee4573B9c0,RUNESTONE_FENRIR1,370,16
308,fD740015Ff8aec514706BDa5F2Cc74ee4573B9c0,RUNESTONE_FENRIR2,105,16
309,640F0d286E81D5640B77CaC5c7Fd016ed147F80C,RUNESTONE_FENRIR3,25,16
309,640F0d286E81D5640B77CaC5c7Fd016ed147F80C,RUNESTONE_FENRIR1,370,16
309,640F0d286E81D5640B77CaC5c7Fd016ed147F80C,RUNESTONE_FENRIR2,105,16
310,D2Fd1371B2DFc6aEBEC8813bf96FA5D0Fe6e5ED0,RUNESTONE_FENRIR1,370,16
310,D2Fd1371B2DFc6aEBEC8813bf96FA5D0Fe6e5ED0,RUNESTONE_FENRIR2,105,16
310,D2Fd1371B2DFc6aEBEC8813bf96FA5D0Fe6e5ED0,RUNESTONE_FENRIR3,25,16
311,b04378756CB5015C25553D5c3c108e226F121cA2,RUNESTONE_FENRIR3,25,16
311,b04378756CB5015C25553D5c3c108e226F121cA2,RUNESTONE_FENRIR1,370,16
311,b04378756CB5015C25553D5c3c108e226F121cA2,RUNESTONE_FENRIR2,105,16
312,C61b1b06D215aA369Df320B9907E90fa9aAe1539,RUNESTONE_FENRIR1,370,16
312,C61b1b06D215aA369Df320B9907E90fa9aAe1539,RUNESTONE_FENRIR2,105,16
312,C61b1b06D215aA369Df320B9907E90fa9aAe1539,RUNESTONE_FENRIR3,25,16
313,2D56131ABD688375B06073A1D1748F1A323D76bA,RUNESTONE_FENRIR2,105,17
313,2D56131ABD688375B06073A1D1748F1A323D76bA,RUNESTONE_FENRIR1,370,17
313,2D56131ABD688375B06073A1D1748F1A323D76bA,RUNESTONE_FENRIR3,25,17
314,C42D3305dCd199Aa755F1dFE859BF9238915181c,RUNESTONE_FENRIR2,105,17
314,C42D3305dCd199Aa755F1dFE859BF9238915181c,RUNESTONE_FENRIR1,370,17
314,C42D3305dCd199Aa755F1dFE859BF9238915181c,RUNESTONE_FENRIR3,25,17
315,FEc28F76D33d8e0aB2A606794253C82e68FE4230,RUNESTONE_FENRIR3,25,17
315,FEc28F76D33d8e0aB2A606794253C82e68FE4230,RUNESTONE_FENRIR1,370,17
315,FEc28F76D33d8e0aB2A606794253C82e68FE4230,RUNESTONE_FENRIR2,105,17
316,c681d47A6063B15f54eC4dbF989Bae31a509a817,RUNESTONE_FENRIR3,25,17
316,c681d47A6063B15f54eC4dbF989Bae31a509a817,RUNESTONE_FENRIR2,105,17
316,c681d47A6063B15f54eC4dbF989Bae31a509a817,RUNESTONE_FENRIR1,370,17
317,075a2ec1d59e446151b1f535c92B8E17c54e933f,RUNESTONE_FENRIR2,105,17
317,075a2ec1d59e446151b1f535c92B8E17c54e933f,RUNESTONE_FENRIR1,370,17
317,075a2ec1d59e446151b1f535c92B8E17c54e933f,RUNESTONE_FENRIR3,25,17
318,6a62b18CdDBB7aeA9582E59773D7cB65bCc11d1F,RUNESTONE_FENRIR2,105,17
318,6a62b18CdDBB7aeA9582E59773D7cB65bCc11d1F,RUNESTONE_FENRIR3,25,17
318,6a62b18CdDBB7aeA9582E59773D7cB65bCc11d1F,RUNESTONE_FENRIR1,370,17
319,f3f39ebfa107Ab7dF451d45D0A5d50DD352D31a4,RUNESTONE_FENRIR3,25,17
319,f3f39ebfa107Ab7dF451d45D0A5d50DD352D31a4,RUNESTONE_FENRIR2,105,17
319,f3f39ebfa107Ab7dF451d45D0A5d50DD352D31a4,RUNESTONE_FENRIR1,370,17
320,b206FdEd5f58131092A4F7132a4256fd28B4946d,RUNESTONE_FENRIR1,370,17
320,b206FdEd5f58131092A4F7132a4256fd28B4946d,RUNESTONE_FENRIR2,105,17
320,b206FdEd5f58131092A4F7132a4256fd28B4946d,RUNESTONE_FENRIR3,25,17
321,0965014F464ead9fCA7F67fDE2C23c9C68bE0023,RUNESTONE_FENRIR1,370,17
321,0965014F464ead9fCA7F67fDE2C23c9C68bE0023,RUNESTONE_FENRIR3,25,17
321,0965014F464ead9fCA7F67fDE2C23c9C68bE0023,RUNESTONE_FENRIR2,105,17
322,cD2FA0fCD55BC4de99b1b16B374bfa3cDAc00402,RUNESTONE_FENRIR3,25,17
322,cD2FA0fCD55BC4de99b1b16B374bfa3cDAc00402,RUNESTONE_FENRIR1,370,17
322,cD2FA0fCD55BC4de99b1b16B374bfa3cDAc00402,RUNESTONE_FENRIR2,105,17
323,A1F7752B778fE43f1f336153ab8A83515A227371,RUNESTONE_FENRIR1,370,17
323,A1F7752B778fE43f1f336153ab8A83515A227371,RUNESTONE_FENRIR3,25,17
323,A1F7752B778fE43f1f336153ab8A83515A227371,RUNESTONE_FENRIR2,105,17
324,3eF8569AF13f2847177a8451A06e8Db09C4b0E45,RUNESTONE_FENRIR3,25,17
324,3eF8569AF13f2847177a8451A06e8Db09C4b0E45,RUNESTONE_FENRIR2,105,17
324,3eF8569AF13f2847177a8451A06e8Db09C4b0E45,RUNESTONE_FENRIR1,370,17
325,a499356353b7198fad3742B890Aa6eF8c135D987,RUNESTONE_FENRIR3,25,17
325,a499356353b7198fad3742B890Aa6eF8c135D987,RUNESTONE_FENRIR2,105,17
325,a499356353b7198fad3742B890Aa6eF8c135D987,RUNESTONE_FENRIR1,370,17
326,48b8F815C9211BDB2a4A74b6A5876a859e7A5a24,RUNESTONE_FENRIR1,370,17
326,48b8F815C9211BDB2a4A74b6A5876a859e7A5a24,RUNESTONE_FENRIR2,105,17
326,48b8F815C9211BDB2a4A74b6A5876a859e7A5a24,RUNESTONE_FENRIR3,25,17
327,2715F8AdFeB3735BA7b8Ae9ab38492364004Da70,RUNESTONE_FENRIR1,370,17
327,2715F8AdFeB3735BA7b8Ae9ab38492364004Da70,RUNESTONE_FENRIR3,25,17
327,2715F8AdFeB3735BA7b8Ae9ab38492364004Da70,RUNESTONE_FENRIR2,105,17
328,601DcffE66891F567a9B26062a48Da8aC20D9143,RUNESTONE_FENRIR3,25,17
328,601DcffE66891F567a9B26062a48Da8aC20D9143,RUNESTONE_FENRIR1,370,17
328,601DcffE66891F567a9B26062a48Da8aC20D9143,RUNESTONE_FENRIR2,105,17
329,D03BCBA1E73010941130260d5931B25d596a47b5,RUNESTONE_FENRIR1,370,17
329,D03BCBA1E73010941130260d5931B25d596a47b5,RUNESTONE_FENRIR3,25,17
329,D03BCBA1E73010941130260d5931B25d596a47b5,RUNESTONE_FENRIR2,105,17
330,757501233a1677149Dd2Cf3A31d2C2D23Ca98b33,RUNESTONE_FENRIR3,25,17
330,757501233a1677149Dd2Cf3A31d2C2D23Ca98b33,RUNESTONE_FENRIR1,370,17
330,757501233a1677149Dd2Cf3A31d2C2D23Ca98b33,RUNESTONE_FENRIR2,105,17
331,0e1cb0E2b506f1eeAE5099cfE1ccEdBbC1FD741D,RUNESTONE_FENRIR3,25,17
331,0e1cb0E2b506f1eeAE5099cfE1ccEdBbC1FD741D,RUNESTONE_FENRIR1,370,17
331,0e1cb0E2b506f1eeAE5099cfE1ccEdBbC1FD741D,RUNESTONE_FENRIR2,105,17
332,67a7a1aC434B4E643bc4127e1237bD21f3644dE2,RUNESTONE_FENRIR1,370,18
332,67a7a1aC434B4E643bc4127e1237bD21f3644dE2,RUNESTONE_FENRIR2,105,18
332,67a7a1aC434B4E643bc4127e1237bD21f3644dE2,RUNESTONE_FENRIR3,25,18
333,F64Fe7D9842C838A8c73336ab65b0A873Db4d79F,RUNESTONE_FENRIR2,105,18
333,F64Fe7D9842C838A8c73336ab65b0A873Db4d79F,RUNESTONE_FENRIR1,370,18
333,F64Fe7D9842C838A8c73336ab65b0A873Db4d79F,RUNESTONE_FENRIR3,25,18
334,F0E5B0ed06e8ffD1fEDc0F97b3bF35320338F8FE,RUNESTONE_FENRIR3,25,18
334,F0E5B0ed06e8ffD1fEDc0F97b3bF35320338F8FE,RUNESTONE_FENRIR2,105,18
334,F0E5B0ed06e8ffD1fEDc0F97b3bF35320338F8FE,RUNESTONE_FENRIR1,370,18
335,3aC01Ee4f60c8A5e3aE14d8c2183b2bE4CdEF467,RUNESTONE_FENRIR2,105,18
335,3aC01Ee4f60c8A5e3aE14d8c2183b2bE4CdEF467,RUNESTONE_FENRIR3,25,18
335,3aC01Ee4f60c8A5e3aE14d8c2183b2bE4CdEF467,RUNESTONE_FENRIR1,370,18
336,e9FF56b719E9B6C94934688A6dCAA4Ae2bD17bae,RUNESTONE_FENRIR3,25,18
336,e9FF56b719E9B6C94934688A6dCAA4Ae2bD17bae,RUNESTONE_FENRIR1,370,18
336,e9FF56b719E9B6C94934688A6dCAA4Ae2bD17bae,RUNESTONE_FENRIR2,105,18
337,3B0a9C4D3861A8ab55A4608f3FB96Dd806eB3819,RUNESTONE_FENRIR3,25,18
337,3B0a9C4D3861A8ab55A4608f3FB96Dd806eB3819,RUNESTONE_FENRIR2,105,18
