ranking,avatar_address,ticker,amount,rate
763,4EFcBE764da5d02158E0556d23253b326bc60093,RUNESTONE_FENRIR1,230,38
764,dD28411571410492274EA126745316CAd9e694F0,RUNESTONE_FENRIR2,60,39
764,dD28411571410492274EA126745316CAd9e694F0,RUNESTONE_FENRIR3,10,39
764,dD28411571410492274EA126745316CAd9e694F0,RUNESTONE_FENRIR1,230,39
765,de856A21d8E4b8e2cca7deCBB4D75462706f9CF8,RUNESTONE_FENRIR2,60,39
765,de856A21d8E4b8e2cca7deCBB4D75462706f9CF8,RUNESTONE_FENRIR3,10,39
765,de856A21d8E4b8e2cca7deCBB4D75462706f9CF8,RUNESTONE_FENRIR1,230,39
766,313a5D42A1B52DC2C8d8DF77Ac524fFC646069E5,RUNESTONE_FENRIR1,230,39
766,313a5D42A1B52DC2C8d8DF77Ac524fFC646069E5,RUNESTONE_FENRIR3,10,39
766,313a5D42A1B52DC2C8d8DF77Ac524fFC646069E5,RUNESTONE_FENRIR2,60,39
767,A3875c242aB34c1752FB9C4e63C7B3ea0a658D6b,RUNESTONE_FENRIR3,10,39
767,A3875c242aB34c1752FB9C4e63C7B3ea0a658D6b,RUNESTONE_FENRIR2,60,39
767,A3875c242aB34c1752FB9C4e63C7B3ea0a658D6b,RUNESTONE_FENRIR1,230,39
768,0d938b80ED719DBd62D2c221428ac40E6052B822,RUNESTONE_FENRIR3,10,39
768,0d938b80ED719DBd62D2c221428ac40E6052B822,RUNESTONE_FENRIR2,60,39
768,0d938b80ED719DBd62D2c221428ac40E6052B822,RUNESTONE_FENRIR1,230,39
769,1Ba891B2d8FD457C7063AeDd5A0276a4c345FaEf,RUNESTONE_FENRIR1,230,39
769,1Ba891B2d8FD457C7063AeDd5A0276a4c345FaEf,RUNESTONE_FENRIR2,60,39
769,1Ba891B2d8FD457C7063AeDd5A0276a4c345FaEf,RUNESTONE_FENRIR3,10,39
770,9CB46dC8A7CCB229A02836c0878C59cda29aaC91,RUNESTONE_FENRIR3,10,39
770,9CB46dC8A7CCB229A02836c0878C59cda29aaC91,RUNESTONE_FENRIR1,230,39
770,9CB46dC8A7CCB229A02836c0878C59cda29aaC91,RUNESTONE_FENRIR2,60,39
771,7f947773303ddD1ad668B3C2e07d7de807E732c3,RUNESTONE_FENRIR1,230,39
771,7f947773303ddD1ad668B3C2e07d7de807E732c3,RUNESTONE_FENRIR3,10,39
771,7f947773303ddD1ad668B3C2e07d7de807E732c3,RUNESTONE_FENRIR2,60,39
772,3Fc21C4B9823C81F991B378d4f07422cE151FF7a,RUNESTONE_FENRIR1,230,39
772,3Fc21C4B9823C81F991B378d4f07422cE151FF7a,RUNESTONE_FENRIR3,10,39
772,3Fc21C4B9823C81F991B378d4f07422cE151FF7a,RUNESTONE_FENRIR2,60,39
773,bCd28acd5B2A330fA2a3A992919B9aB4B2Bb5d45,RUNESTONE_FENRIR3,10,39
773,bCd28acd5B2A330fA2a3A992919B9aB4B2Bb5d45,RUNESTONE_FENRIR1,230,39
773,bCd28acd5B2A330fA2a3A992919B9aB4B2Bb5d45,RUNESTONE_FENRIR2,60,39
774,9D3bbDd2Cf1d17B9e75D714879c3121A9b8ec735,RUNESTONE_FENRIR1,230,39
774,9D3bbDd2Cf1d17B9e75D714879c3121A9b8ec735,RUNESTONE_FENRIR2,60,39
774,9D3bbDd2Cf1d17B9e75D714879c3121A9b8ec735,RUNESTONE_FENRIR3,10,39
775,9eBcEd4BF93C8fF8DC95F8c15ad6b741548CB024,RUNESTONE_FENRIR2,60,39
775,9eBcEd4BF93C8fF8DC95F8c15ad6b741548CB024,RUNESTONE_FENRIR3,10,39
775,9eBcEd4BF93C8fF8DC95F8c15ad6b741548CB024,RUNESTONE_FENRIR1,230,39
776,744Ff3Dd60640E445faE6e703e7465571C71764A,RUNESTONE_FENRIR3,10,39
776,744Ff3Dd60640E445faE6e703e7465571C71764A,RUNESTONE_FENRIR1,230,39
776,744Ff3Dd60640E445faE6e703e7465571C71764A,RUNESTONE_FENRIR2,60,39
777,D8C6c5102805b404735cAc93475F2539649c43e3,RUNESTONE_FENRIR3,10,39
777,D8C6c5102805b404735cAc93475F2539649c43e3,RUNESTONE_FENRIR2,60,39
777,D8C6c5102805b404735cAc93475F2539649c43e3,RUNESTONE_FENRIR1,230,39
778,2CA0551b7Aa8F52A41C9F1FD4478b7DB4789f443,RUNESTONE_FENRIR1,230,39
778,2CA0551b7Aa8F52A41C9F1FD4478b7DB4789f443,RUNESTONE_FENRIR3,10,39
778,2CA0551b7Aa8F52A41C9F1FD4478b7DB4789f443,RUNESTONE_FENRIR2,60,39
779,89ab907517E1a8CF9f3C8ABE2Ea6db5B152cb704,RUNESTONE_FENRIR3,10,39
779,89ab907517E1a8CF9f3C8ABE2Ea6db5B152cb704,RUNESTONE_FENRIR2,60,39
779,89ab907517E1a8CF9f3C8ABE2Ea6db5B152cb704,RUNESTONE_FENRIR1,230,39
780,f2BDded4564c0F4CbccbAb0c7B39554627De6d87,RUNESTONE_FENRIR1,230,39
780,f2BDded4564c0F4CbccbAb0c7B39554627De6d87,RUNESTONE_FENRIR3,10,39
780,f2BDded4564c0F4CbccbAb0c7B39554627De6d87,RUNESTONE_FENRIR2,60,39
781,ed5e168C5F93022c776C598C55E97a49E9B5B49E,RUNESTONE_FENRIR3,10,39
781,ed5e168C5F93022c776C598C55E97a49E9B5B49E,RUNESTONE_FENRIR2,60,39
781,ed5e168C5F93022c776C598C55E97a49E9B5B49E,RUNESTONE_FENRIR1,230,39
782,5188e0a337e5dBa205345c09D2d25857D7dfAB84,RUNESTONE_FENRIR3,10,39
782,5188e0a337e5dBa205345c09D2d25857D7dfAB84,RUNESTONE_FENRIR2,60,39
782,5188e0a337e5dBa205345c09D2d25857D7dfAB84,RUNESTONE_FENRIR1,230,39
783,8B69405308a94054F4e93899c8BF56c0124ba3E3,RUNESTONE_FENRIR2,60,39
783,8B69405308a94054F4e93899c8BF56c0124ba3E3,RUNESTONE_FENRIR3,10,39
783,8B69405308a94054F4e93899c8BF56c0124ba3E3,RUNESTONE_FENRIR1,230,39
784,5A203Dc15fD11DC61693ce5bc4d0FF629FB9372f,RUNESTONE_FENRIR1,230,40
784,5A203Dc15fD11DC61693ce5bc4d0FF629FB9372f,RUNESTONE_FENRIR3,10,40
784,5A203Dc15fD11DC61693ce5bc4d0FF629FB9372f,RUNESTONE_FENRIR2,60,40
785,9aAbd4B7555B52965045D31DB6676c39040AB72D,RUNESTONE_FENRIR3,10,40
785,9aAbd4B7555B52965045D31DB6676c39040AB72D,RUNESTONE_FENRIR2,60,40
785,9aAbd4B7555B52965045D31DB6676c39040AB72D,RUNESTONE_FENRIR1,230,40
786,1E637f9973350d5103b2c730f9429eA65823f0a1,RUNESTONE_FENRIR2,60,40
786,1E637f9973350d5103b2c730f9429eA65823f0a1,RUNESTONE_FENRIR1,230,40
786,1E637f9973350d5103b2c730f9429eA65823f0a1,RUNESTONE_FENRIR3,10,40
787,1D658F3F25432e465239797DdE5F90E6214C18e7,RUNESTONE_FENRIR1,230,40
787,1D658F3F25432e465239797DdE5F90E6214C18e7,RUNESTONE_FENRIR3,10,40
787,1D658F3F25432e465239797DdE5F90E6214C18e7,RUNESTONE_FENRIR2,60,40
788,1B770d711fF777d028F698b56D535D4b33D8470c,RUNESTONE_FENRIR3,10,40
788,1B770d711fF777d028F698b56D535D4b33D8470c,RUNESTONE_FENRIR1,230,40
788,1B770d711fF777d028F698b56D535D4b33D8470c,RUNESTONE_FENRIR2,60,40
789,6378EE932c423803697dc50D4B1093266611A30c,RUNESTONE_FENRIR3,10,40
789,6378EE932c423803697dc50D4B1093266611A30c,RUNESTONE_FENRIR2,60,40
789,6378EE932c423803697dc50D4B1093266611A30c,RUNESTONE_FENRIR1,230,40
790,46D615f42FC73b0fb6a2E13A2607c2c11CD96300,RUNESTONE_FENRIR3,10,40
790,46D615f42FC73b0fb6a2E13A2607c2c11CD96300,RUNESTONE_FENRIR2,60,40
790,46D615f42FC73b0fb6a2E13A2607c2c11CD96300,RUNESTONE_FENRIR1,230,40
791,CE47748bc736e425FC0b792B031Ab5d3e0D4b59E,RUNESTONE_FENRIR3,10,40
791,CE47748bc736e425FC0b792B031Ab5d3e0D4b59E,RUNESTONE_FENRIR1,230,40
791,CE47748bc736e425FC0b792B031Ab5d3e0D4b59E,RUNESTONE_FENRIR2,60,40
792,1d82BbD55974345a3e77998cFc8A41D70D6E189B,RUNESTONE_FENRIR3,10,40
792,1d82BbD55974345a3e77998cFc8A41D70D6E189B,RUNESTONE_FENRIR2,60,40
792,1d82BbD55974345a3e77998cFc8A41D70D6E189B,RUNESTONE_FENRIR1,230,40
793,484C52170DD32105636f879B645846C028bDf8C7,RUNESTONE_FENRIR1,230,40
793,484C52170DD32105636f879B645846C028bDf8C7,RUNESTONE_FENRIR3,10,40
793,484C52170DD32105636f879B645846C028bDf8C7,RUNESTONE_FENRIR2,60,40
794,76D7D6C0DBF76372317af3a18e545Eaef6522ADD,RUNESTONE_FENRIR3,10,40
794,76D7D6C0DBF76372317af3a18e545Eaef6522ADD,RUNESTONE_FENRIR2,60,40
794,76D7D6C0DBF76372317af3a18e545Eaef6522ADD,RUNESTONE_FENRIR1,230,40
795,996E515f3dcD3c3a3d23516b73833AeFC8446280,RUNESTONE_FENRIR2,60,40
795,996E515f3dcD3c3a3d23516b73833AeFC8446280,RUNESTONE_FENRIR1,230,40
795,996E515f3dcD3c3a3d23516b73833AeFC8446280,RUNESTONE_FENRIR3,10,40
796,9bCC372a90A787b094111F7F60064236594A32b6,RUNESTONE_FENRIR2,60,40
796,9bCC372a90A787b094111F7F60064236594A32b6,RUNESTONE_FENRIR1,230,40
796,9bCC372a90A787b094111F7F60064236594A32b6,RUNESTONE_FENRIR3,10,40
797,CA5ae1da89Fe5DbE10903cEE761277b125663a87,RUNESTONE_FENRIR1,230,40
797,CA5ae1da89Fe5DbE10903cEE761277b125663a87,RUNESTONE_FENRIR3,10,40
797,CA5ae1da89Fe5DbE10903cEE761277b125663a87,RUNESTONE_FENRIR2,60,40
798,ED4C08359cbDCc333fC5359333Ab1944c855cde2,RUNESTONE_FENRIR3,10,40
798,ED4C08359cbDCc333fC5359333Ab1944c855cde2,RUNESTONE_FENRIR1,230,40
798,ED4C08359cbDCc333fC5359333Ab1944c855cde2,RUNESTONE_FENRIR2,60,40
799,1281887403324853079731D0fB6349A903880023,RUNESTONE_FENRIR1,230,40
799,1281887403324853079731D0fB6349A903880023,RUNESTONE_FENRIR3,10,40
799,1281887403324853079731D0fB6349A903880023,RUNESTONE_FENRIR2,60,40
800,0181b81003499844e22B6565F01D73e42C8A29fa,RUNESTONE_FENRIR2,60,40
800,0181b81003499844e22B6565F01D73e42C8A29fa,RUNESTONE_FENRIR3,10,40
800,0181b81003499844e22B6565F01D73e42C8A29fa,RUNESTONE_FENRIR1,230,40
801,3B29d8af50F43D871643799EeE897280953Afb28,RUNESTONE_FENRIR2,60,40
801,3B29d8af50F43D871643799EeE897280953Afb28,RUNESTONE_FENRIR3,10,40
801,3B29d8af50F43D871643799EeE897280953Afb28,RUNESTONE_FENRIR1,230,40
802,d9B6A05e6c77A94817ea850a3B937D784b97d219,RUNESTONE_FENRIR2,60,40
802,d9B6A05e6c77A94817ea850a3B937D784b97d219,RUNESTONE_FENRIR1,230,40
802,d9B6A05e6c77A94817ea850a3B937D784b97d219,RUNESTONE_FENRIR3,10,40
803,F508948Fe0231b8A30016236dC4e9e889f7A14Bc,RUNESTONE_FENRIR3,10,41
803,F508948Fe0231b8A30016236dC4e9e889f7A14Bc,RUNESTONE_FENRIR2,60,41
803,F508948Fe0231b8A30016236dC4e9e889f7A14Bc,RUNESTONE_FENRIR1,230,41
804,BC27252B466227C50728661a5BfA816815E730FD,RUNESTONE_FENRIR3,10,41
804,BC27252B466227C50728661a5BfA816815E730FD,RUNESTONE_FENRIR2,60,41
804,BC27252B466227C50728661a5BfA816815E730FD,RUNESTONE_FENRIR1,230,41
805,947ef91DDCD3727c8481cFC6C5580D64ab0cB343,RUNESTONE_FENRIR3,10,41
805,947ef91DDCD3727c8481cFC6C5580D64ab0cB343,RUNESTONE_FENRIR1,230,41
805,947ef91DDCD3727c8481cFC6C5580D64ab0cB343,RUNESTONE_FENRIR2,60,41
806,5E70E20C173632E2a561C521A1c3Bb5219eFa020,RUNESTONE_FENRIR2,60,41
806,5E70E20C173632E2a561C521A1c3Bb5219eFa020,RUNESTONE_FENRIR1,230,41
806,5E70E20C173632E2a561C521A1c3Bb5219eFa020,RUNESTONE_FENRIR3,10,41
807,4113D569D2e87e7aFaA30dB5ad30C09A2FAA814a,RUNESTONE_FENRIR1,230,41
807,4113D569D2e87e7aFaA30dB5ad30C09A2FAA814a,RUNESTONE_FENRIR2,60,41
807,4113D569D2e87e7aFaA30dB5ad30C09A2FAA814a,RUNESTONE_FENRIR3,10,41
808,0b3729eEDb2eE3A0424fDB6a810F8d4B98582272,RUNESTONE_FENRIR3,10,41
808,0b3729eEDb2eE3A0424fDB6a810F8d4B98582272,RUNESTONE_FENRIR2,60,41
808,0b3729eEDb2eE3A0424fDB6a810F8d4B98582272,RUNESTONE_FENRIR1,230,41
809,bEC315aEd0945190D1d17248dda18b94127D571f,RUNESTONE_FENRIR2,60,41
809,bEC315aEd0945190D1d17248dda18b94127D571f,RUNESTONE_FENRIR3,10,41
809,bEC315aEd0945190D1d17248dda18b94127D571f,RUNESTONE_FENRIR1,230,41
810,7897437B0f28e98EE738E3dAC272D5b1079645c0,RUNESTONE_FENRIR3,10,41
810,7897437B0f28e98EE738E3dAC272D5b1079645c0,RUNESTONE_FENRIR1,230,41
810,7897437B0f28e98EE738E3dAC272D5b1079645c0,RUNESTONE_FENRIR2,60,41
811,7e80c20637cf2447563525baA34Ae8b0361FC1ec,RUNESTONE_FENRIR2,60,41
811,7e80c20637cf2447563525baA34Ae8b0361FC1ec,RUNESTONE_FENRIR3,10,41
811,7e80c20637cf2447563525baA34Ae8b0361FC1ec,RUNESTONE_FENRIR1,230,41
812,b50b17cc4e6032Aba13c30A8C882c8a5a723a77B,RUNESTONE_FENRIR1,230,41
812,b50b17cc4e6032Aba13c30A8C882c8a5a723a77B,RUNESTONE_FENRIR2,60,41
812,b50b17cc4e6032Aba13c30A8C882c8a5a723a77B,RUNESTONE_FENRIR3,10,41
813,3472c38E4B14aE81Aa34df8A775358274987873f,RUNESTONE_FENRIR3,10,41
813,3472c38E4B14aE81Aa34df8A775358274987873f,RUNESTONE_FENRIR2,60,41
813,3472c38E4B14aE81Aa34df8A775358274987873f,RUNESTONE_FENRIR1,230,41
814,e6ED09f42AA9817A37c352f7137C069CBAa4cf32,RUNESTONE_FENRIR3,10,41
814,e6ED09f42AA9817A37c352f7137C069CBAa4cf32,RUNESTONE_FENRIR1,230,41
814,e6ED09f42AA9817A37c352f7137C069CBAa4cf32,RUNESTONE_FENRIR2,60,41
815,D0df582d36939D46E8aD76Ad940D7021E3284fC2,RUNESTONE_FENRIR1,230,41
815,D0df582d36939D46E8aD76Ad940D7021E3284fC2,RUNESTONE_FENRIR3,10,41
815,D0df582d36939D46E8aD76Ad940D7021E3284fC2,RUNESTONE_FENRIR2,60,41
816,0FC733ea8A1250a8D81e88482D64c44279ecBf66,RUNESTONE_FENRIR1,230,41
816,0FC733ea8A1250a8D81e88482D64c44279ecBf66,RUNESTONE_FENRIR2,60,41
816,0FC733ea8A1250a8D81e88482D64c44279ecBf66,RUNESTONE_FENRIR3,10,41
817,37C802a627F78a8d62B1D640F8044d4b88F4f1C8,RUNESTONE_FENRIR2,60,41
817,37C802a627F78a8d62B1D640F8044d4b88F4f1C8,RUNESTONE_FENRIR1,230,41
817,37C802a627F78a8d62B1D640F8044d4b88F4f1C8,RUNESTONE_FENRIR3,10,41
818,39721c71005A80755010EA9F67D210571C7f4dCd,RUNESTONE_FENRIR2,60,41
818,39721c71005A80755010EA9F67D210571C7f4dCd,RUNESTONE_FENRIR3,10,41
818,39721c71005A80755010EA9F67D210571C7f4dCd,RUNESTONE_FENRIR1,230,41
819,25D025A4A8dAEE2edB54dBcCDA1015cF727Fd156,RUNESTONE_FENRIR3,10,41
819,25D025A4A8dAEE2edB54dBcCDA1015cF727Fd156,RUNESTONE_FENRIR1,230,41
819,25D025A4A8dAEE2edB54dBcCDA1015cF727Fd156,RUNESTONE_FENRIR2,60,41
820,9Edc5087AF32CFf37503Bc86c424884C129De354,RUNESTONE_FENRIR2,60,41
820,9Edc5087AF32CFf37503Bc86c424884C129De354,RUNESTONE_FENRIR3,10,41
820,9Edc5087AF32CFf37503Bc86c424884C129De354,RUNESTONE_FENRIR1,230,41
821,D7BF2453C837f6FC1ec7B2F3De5f7C13af82d479,RUNESTONE_FENRIR1,230,41
821,D7BF2453C837f6FC1ec7B2F3De5f7C13af82d479,RUNESTONE_FENRIR2,60,41
821,D7BF2453C837f6FC1ec7B2F3De5f7C13af82d479,RUNESTONE_FENRIR3,10,41
822,7a59F1973b506955F0640804E19afFf8fE6a3C54,RUNESTONE_FENRIR2,60,41
822,7a59F1973b506955F0640804E19afFf8fE6a3C54,RUNESTONE_FENRIR1,230,41
822,7a59F1973b506955F0640804E19afFf8fE6a3C54,RUNESTONE_FENRIR3,10,41
823,9dCdE6c2Ba4e26cA98Bca5Fa6ECdFaB4cd86dD3E,RUNESTONE_FENRIR3,10,42
823,9dCdE6c2Ba4e26cA98Bca5Fa6ECdFaB4cd86dD3E,RUNESTONE_FENRIR2,60,42
823,9dCdE6c2Ba4e26cA98Bca5Fa6ECdFaB4cd86dD3E,RUNESTONE_FENRIR1,230,42
824,0BDb2F0884f04632cD727C49bC05D65CA612fA7f,RUNESTONE_FENRIR3,10,42
824,0BDb2F0884f04632cD727C49bC05D65CA612fA7f,RUNESTONE_FENRIR1,230,42
824,0BDb2F0884f04632cD727C49bC05D65CA612fA7f,RUNESTONE_FENRIR2,60,42
825,97b496f241D27E5D07322b29fd39e5155B70f804,RUNESTONE_FENRIR1,230,42
825,97b496f241D27E5D07322b29fd39e5155B70f804,RUNESTONE_FENRIR3,10,42
825,97b496f241D27E5D07322b29fd39e5155B70f804,RUNESTONE_FENRIR2,60,42
826,6813307DFFc95C6829B4bda18e02df968a0D7ee5,RUNESTONE_FENRIR1,230,42
826,6813307DFFc95C6829B4bda18e02df968a0D7ee5,RUNESTONE_FENRIR2,60,42
826,6813307DFFc95C6829B4bda18e02df968a0D7ee5,RUNESTONE_FENRIR3,10,42
827,1aAA32f8cB24Da0a7FcDAF9F3b02563782D28625,RUNESTONE_FENRIR2,60,42
827,1aAA32f8cB24Da0a7FcDAF9F3b02563782D28625,RUNESTONE_FENRIR3,10,42
827,1aAA32f8cB24Da0a7FcDAF9F3b02563782D28625,RUNESTONE_FENRIR1,230,42
828,5739f236304e125Aa36e4012a7fF6eF82b92973b,RUNESTONE_FENRIR3,10,42
828,5739f236304e125Aa36e4012a7fF6eF82b92973b,RUNESTONE_FENRIR1,230,42
828,5739f236304e125Aa36e4012a7fF6eF82b92973b,RUNESTONE_FENRIR2,60,42
829,a0aed5c8ff2FB5c370266190e5B6CFA4B7e058cc,RUNESTONE_FENRIR3,10,42
829,a0aed5c8ff2FB5c370266190e5B6CFA4B7e058cc,RUNESTONE_FENRIR1,230,42
829,a0aed5c8ff2FB5c370266190e5B6CFA4B7e058cc,RUNESTONE_FENRIR2,60,42
830,d7115d1640feF9297ACd44de5C6A98E965B54D13,RUNESTONE_FENRIR1,230,42
830,d7115d1640feF9297ACd44de5C6A98E965B54D13,RUNESTONE_FENRIR3,10,42
830,d7115d1640feF9297ACd44de5C6A98E965B54D13,RUNESTONE_FENRIR2,60,42
831,323F74f100F38eE74Bf1FF1E97B6C8B5a9cba078,RUNESTONE_FENRIR1,230,42
831,323F74f100F38eE74Bf1FF1E97B6C8B5a9cba078,RUNESTONE_FENRIR3,10,42
831,323F74f100F38eE74Bf1FF1E97B6C8B5a9cba078,RUNESTONE_FENRIR2,60,42
832,6f51Cf6EF68D5194Ec46017F239B7ca30Eb05f38,RUNESTONE_FENRIR2,60,42
832,6f51Cf6EF68D5194Ec46017F239B7ca30Eb05f38,RUNESTONE_FENRIR1,230,42
832,6f51Cf6EF68D5194Ec46017F239B7ca30Eb05f38,RUNESTONE_FENRIR3,10,42
833,DEf647019069D244561688599d26906F3C56af6A,RUNESTONE_FENRIR3,10,42
833,DEf647019069D244561688599d26906F3C56af6A,RUNESTONE_FENRIR2,60,42
833,DEf647019069D244561688599d26906F3C56af6A,RUNESTONE_FENRIR1,230,42
834,8de26c0e51CC170f1eC29aF4583E66b866Ac7fEC,RUNESTONE_FENRIR2,60,42
834,8de26c0e51CC170f1eC29aF4583E66b866Ac7fEC,RUNESTONE_FENRIR3,10,42
834,8de26c0e51CC170f1eC29aF4583E66b866Ac7fEC,RUNESTONE_FENRIR1,230,42
835,8690234a6473CDE990E3c7f3ebDe8411C4908182,RUNESTONE_FENRIR3,10,42
835,8690234a6473CDE990E3c7f3ebDe8411C4908182,RUNESTONE_FENRIR1,230,42
835,8690234a6473CDE990E3c7f3ebDe8411C4908182,RUNESTONE_FENRIR2,60,42
836,BD60D021A8D5c71c5Bf17753b6E84236A1d03751,RUNESTONE_FENRIR3,10,42
836,BD60D021A8D5c71c5Bf17753b6E84236A1d03751,RUNESTONE_FENRIR2,60,42
836,BD60D021A8D5c71c5Bf17753b6E84236A1d03751,RUNESTONE_FENRIR1,230,42
837,F454a2FD91653a07ECb8Dd289fce4DC660Ec68D3,RUNESTONE_FENRIR3,10,42
837,F454a2FD91653a07ECb8Dd289fce4DC660Ec68D3,RUNESTONE_FENRIR2,60,42
837,F454a2FD91653a07ECb8Dd289fce4DC660Ec68D3,RUNESTONE_FENRIR1,230,42
838,B9C6Ea998cc0Cf4F0487425c64DCA16C7281a5d7,RUNESTONE_FENRIR1,230,42
838,B9C6Ea998cc0Cf4F0487425c64DCA16C7281a5d7,RUNESTONE_FENRIR3,10,42
838,B9C6Ea998cc0Cf4F0487425c64DCA16C7281a5d7,RUNESTONE_FENRIR2,60,42
839,4CdCae4f11AC47d019520061C67031814Dfa24F6,RUNESTONE_FENRIR2,60,42
839,4CdCae4f11AC47d019520061C67031814Dfa24F6,RUNESTONE_FENRIR1,230,42
839,4CdCae4f11AC47d019520061C67031814Dfa24F6,RUNESTONE_FENRIR3,10,42
840,6B9Ce66636ee9b98B6a3Ee1e89bEdd0B08961185,RUNESTONE_FENRIR2,60,42
840,6B9Ce66636ee9b98B6a3Ee1e89bEdd0B08961185,RUNESTONE_FENRIR1,230,42
840,6B9Ce66636ee9b98B6a3Ee1e89bEdd0B08961185,RUNESTONE_FENRIR3,10,42
841,0d71e7A58deC5b40f80179bb5e72f04E2Eb6aC8C,RUNESTONE_FENRIR2,60,42
841,0d71e7A58deC5b40f80179bb5e72f04E2Eb6aC8C,RUNESTONE_FENRIR3,10,42
841,0d71e7A58deC5b40f80179bb5e72f04E2Eb6aC8C,RUNESTONE_FENRIR1,230,42
842,47aA71EcDC6Ad942a9787FD6A6590A2c58d2C154,RUNESTONE_FENRIR3,10,43
842,47aA71EcDC6Ad942a9787FD6A6590A2c58d2C154,RUNESTONE_FENRIR2,60,43
842,47aA71EcDC6Ad942a9787FD6A6590A2c58d2C154,RUNESTONE_FENRIR1,230,43
843,18Dd87BBb1BB0B3c1F0E32F3E625FeC074B58779,RUNESTONE_FENRIR2,60,43
843,18Dd87BBb1BB0B3c1F0E32F3E625FeC074B58779,RUNESTONE_FENRIR3,10,43
843,18Dd87BBb1BB0B3c1F0E32F3E625FeC074B58779,RUNESTONE_FENRIR1,230,43
844,2942864EFe9206C92f1d49171FA6A2e20d104865,RUNESTONE_FENRIR2,60,43
844,2942864EFe9206C92f1d49171FA6A2e20d104865,RUNESTONE_FENRIR1,230,43
844,2942864EFe9206C92f1d49171FA6A2e20d104865,RUNESTONE_FENRIR3,10,43
845,0a16eef9175067e5a6868dCdedf6c5Eed195d210,RUNESTONE_FENRIR2,60,43
845,0a16eef9175067e5a6868dCdedf6c5Eed195d210,RUNESTONE_FENRIR1,230,43
845,0a16eef9175067e5a6868dCdedf6c5Eed195d210,RUNESTONE_FENRIR3,10,43
846,331Cf053b70427acD79B26F96b72d30c8B5F751D,RUNESTONE_FENRIR2,60,43
846,331Cf053b70427acD79B26F96b72d30c8B5F751D,RUNESTONE_FENRIR1,230,43
846,331Cf053b70427acD79B26F96b72d30c8B5F751D,RUNESTONE_FENRIR3,10,43
847,D88B2074973941F6a6bAC4a358effb9E6DA5B5fa,RUNESTONE_FENRIR2,60,43
847,D88B2074973941F6a6bAC4a358effb9E6DA5B5fa,RUNESTONE_FENRIR3,10,43
847,D88B2074973941F6a6bAC4a358effb9E6DA5B5fa,RUNESTONE_FENRIR1,230,43
848,06DD2A5D24A9e552De41130c6C6FC44892C2C44D,RUNESTONE_FENRIR3,10,43
848,06DD2A5D24A9e552De41130c6C6FC44892C2C44D,RUNESTONE_FENRIR2,60,43
848,06DD2A5D24A9e552De41130c6C6FC44892C2C44D,RUNESTONE_FENRIR1,230,43
849,85C9F2A4163acBf6f6526d0cd32b8f0026D98935,RUNESTONE_FENRIR2,60,43
849,85C9F2A4163acBf6f6526d0cd32b8f0026D98935,RUNESTONE_FENRIR1,230,43
849,85C9F2A4163acBf6f6526d0cd32b8f0026D98935,RUNESTONE_FENRIR3,10,43
850,d31B7d5e25a28E0E76723a57e0Dd1b8aA96C522c,RUNESTONE_FENRIR1,230,43
850,d31B7d5e25a28E0E76723a57e0Dd1b8aA96C522c,RUNESTONE_FENRIR2,60,43
850,d31B7d5e25a28E0E76723a57e0Dd1b8aA96C522c,RUNESTONE_FENRIR3,10,43
851,35bc084a39e119daD7cD20673eFcFcC7C4658cC8,RUNESTONE_FENRIR2,60,43
851,35bc084a39e119daD7cD20673eFcFcC7C4658cC8,RUNESTONE_FENRIR1,230,43
851,35bc084a39e119daD7cD20673eFcFcC7C4658cC8,RUNESTONE_FENRIR3,10,43
852,36Bc201c9C1aA527E1ef7983a77c327354959675,RUNESTONE_FENRIR2,60,43
852,36Bc201c9C1aA527E1ef7983a77c327354959675,RUNESTONE_FENRIR1,230,43
852,36Bc201c9C1aA527E1ef7983a77c327354959675,RUNESTONE_FENRIR3,10,43
853,24BD4b45F74BF3ac5C3cac2Ea296f19d011a2Ae8,RUNESTONE_FENRIR1,230,43
853,24BD4b45F74BF3ac5C3cac2Ea296f19d011a2Ae8,RUNESTONE_FENRIR3,10,43
853,24BD4b45F74BF3ac5C3cac2Ea296f19d011a2Ae8,RUNESTONE_FENRIR2,60,43
854,05728e0e16d40207A6Cbf58cA2e41EAad49Bae3e,RUNESTONE_FENRIR2,60,43
854,05728e0e16d40207A6Cbf58cA2e41EAad49Bae3e,RUNESTONE_FENRIR3,10,43
854,05728e0e16d40207A6Cbf58cA2e41EAad49Bae3e,RUNESTONE_FENRIR1,230,43
855,431F4EAE644c9a0B161F35Fe413E2792D8fF8818,RUNESTONE_FENRIR2,60,43
855,431F4EAE644c9a0B161F35Fe413E2792D8fF8818,RUNESTONE_FENRIR3,10,43
855,431F4EAE644c9a0B161F35Fe413E2792D8fF8818,RUNESTONE_FENRIR1,230,43
856,c646d7609aD1ffB0de5699803F0056F478D227EA,RUNESTONE_FENRIR2,60,43
856,c646d7609aD1ffB0de5699803F0056F478D227EA,RUNESTONE_FENRIR1,230,43
856,c646d7609aD1ffB0de5699803F0056F478D227EA,RUNESTONE_FENRIR3,10,43
857,8b478c50CA7ac38005b9578f0094b0B676d74a06,RUNESTONE_FENRIR3,10,43
857,8b478c50CA7ac38005b9578f0094b0B676d74a06,RUNESTONE_FENRIR1,230,43
